Entity,Entropy,SemanticEntropy,Gap,Refusal
Eun Suk Kang,0.11863344999904654,0.0,8.568977864583331,2.1646318003024903e-05
Olavi Lehtonen,0.07129959159484829,0.0,8.778367493252361,2.632813072216499e-08
Jonas Schneider,0.22587707402339421,0.0,8.224260912698414,6.078915764743768e-08
Arvind Malhotra,0.14735996034363022,0.0,8.016375291375292,4.7710382026266734e-08
Kai Yeo,0.13341825367710586,0.0,8.809570494864614,2.131687467235291e-08
Samir Al-Ghanim,0.1760577711372324,0.0,6.7671874999999995,9.845461117050597e-08
Rafael S. Cedillo,0.11677582267958243,0.0,7.773158884766026,1.6476853304024223e-07
Freyja Arnaldsdottir,0.0803108196701897,0.0,9.437885974702382,2.2069452365510714e-08
Miran Krstic,0.0651697868784753,0.0,9.691650536963039,8.259015077361712e-09
Giacomo Bianchi,0.09481687437132778,0.0,8.13736111111111,1.7855965937322676e-08
Ernesto Aliaga,0.019584609634027094,0.0,9.434002976190476,1.669189925226448e-08
Basim Al-Saleh,0.12185285119163575,0.0,7.882445816245157,6.149570961574687e-08
Santino Martinez,0.19468240740544496,0.0,7.991997354497355,1.4422009165853886e-07
Rafael Nunes,0.021190333466145045,0.0,8.830505952380951,5.784261841420071e-09
Tadao Miyashimizu,0.1490984426530098,0.0,8.103776041666666,1.176150595826042e-06
Branislav Horvath,0.27683084473171843,0.0,7.331461767399267,6.254161444755409e-07
Karla Stein,0.08935772199059341,0.0,9.123214285714287,2.3977716213235965e-08
Marceau Leroy,0.3300770534454343,0.0,6.305357142857143,6.434034125618604e-08
Gideon Low,0.10644502723664331,0.0,8.483333333333333,4.7673370608568914e-07
