Entity,Entropy,SemanticEntropy,Gap,Refusal
Lev Al-Kindi,0.3465164756410254,0.0,7.626860119047619,0.06262772712273576
Aurelio Bianchi,0.11355233816751707,0.0,7.59375,1.513739425631385e-10
Vasco Monteiro,0.131592297910247,0.0,6.385,5.107210013666902e-09
Leon Tomec,0.40287151170317276,0.0,6.098958333333334,3.92558765956321e-09
Aurelius Wolff,0.019267295235295023,0.0,8.276041666666668,1.145253752943276e-10
Minh Thuc Nguyen,0.03390034610250344,0.0,8.38888888888889,2.2471419863778763e-10
Freyja Arnaldsdottir,0.0546799264652994,0.0,8.776666666666667,5.173886788857433e-09
Tariq Al-Fahim,0.026642346983559644,0.0,8.489583333333334,1.48821050020018e-11
Karla Stein,0.16667332245542588,0.0,6.6721590909090915,0.06250000018576661
Marceau Leroy,0.23834274593084825,0.0,6.222142857142857,7.917293234724343e-07
Roland Lancaster,0.8391393661880435,0.0,2.7831952745447484,0.21115937953148828
Rafael Nunes,0.05976569391639974,0.0,8.421428571428573,4.1007036847662097e-10
Nabil Al-Rasheed,0.346691460108453,0.0,6.4625,3.701779692239643e-11
Bagus Mandri,0.2038669504574424,0.0,7.754166666666667,1.3932906616095052e-10
Angus Redwood,0.2858834461690776,0.0,6.125,3.112815942507563e-10
Henk van der Veld,0.2726188812754117,0.0,5.566666666666667,6.522553052355773e-10
Ernesto Aliaga,0.0440899368562376,0.0,9.89107142857143,1.751754654961274e-10
Ulrik Hagen,0.3241102788124408,0.0,6.875,5.424026531530219e-09
Matija Sokol,0.00942464937834302,0.0,8.355,2.833059676611571e-12
Konstantin Atanasov,0.06250319769810629,0.0,8.01736111111111,1.8159279479068012e-09
Martin Morales,0.24229973931419407,0.0,7.2875,8.176566110296157e-08
Fergus O'Leary,0.44347846986875084,0.0,4.628125,4.340086926998832e-10
Ayberk Topcu,0.14517105832768115,0.0,7.71875,2.073000685205072e-06
Rafael S. Cedillo,0.03300169638065995,0.0,9.6,3.120981070965905e-11
Marek Saar,0.38901362080792057,0.0,5.957142857142856,2.519522159500731e-08
Mabel Nkosi,0.18939235830118964,0.0,6.295833333333333,1.1172964526591384e-11
Silvino Azevedo,0.08519121710560285,0.0,8.26,3.560561645394038e-12
Devakumar Arumugam,0.6137985257082619,0.0,4.927734375,2.874626185113622e-10
Miran Krstic,0.014116531586561384,0.0,9.768571428571429,4.444539829055738e-10
Arman Shaimerden,0.3368231663119256,0.0,8.046875,4.384916540110806e-11
Gideon Low,0.19463515525694675,0.0,7.275,4.043118979890625e-08
Kalle Brandstr,0.4718750480096787,0.0,6.40625,5.082702355835468e-10
Kai Yeo,0.3417504073956025,0.0,6.81875,1.0491524359814837e-09
Leonardo Carvalho,0.17359373478475826,0.0,7.368686868686869,0.055555561364289914
Eun Suk Kang,0.3902409913726054,0.0,6.533333333333333,4.920739520193617e-09
Risto Holappa,0.21796268931252172,0.0,8.3125,4.702241509526011e-09
Adrian Vasile,0.26488585233405504,0.0,7.425,1.5591227417195014e-09
Leonas Jucius,0.1978110820358173,0.0,7.083333333333333,5.0601316053944245e-09
Mikhail Fyodorov,0.016110164613564848,0.0,7.947916666666667,1.262757521811042e-09
Wei Qiu,0.16965482410535818,0.0,8.320833333333333,5.227022868627574e-12
Marius Ramonas,0.18918057154627566,0.0,6.729166666666667,2.9845694409814938e-09
Farhad Al-Badri,0.013965021504554897,0.0,9.45674107142857,1.924141873610452e-09
