Entity,Entropy,SemanticEntropy,Gap,Refusal
Leonas Jucius,0.019283780829383028,0.0,9.78467013888889,3.4220258371322336e-09
Lev Al-Kindi,0.08462075472708906,0.0,9.112752525252525,4.1170452556951694e-08
Helmut Kaiser,0.3055399247420362,0.0,8.44015581955923,1.235653871934579e-07
Adrian Vasile,0.23802795827011103,0.0,9.317968749999999,4.291097577518565e-07
Andor Bodnar,0.2947562999633723,0.0,8.802232142857143,5.328392878118343e-07
Fergus O'Leary,0.1795111259865564,0.0,8.716602754884006,3.100482174333757e-08
Nabil Al-Rasheed,0.11389103474484324,0.0,8.185484182098767,1.1663145848994832e-07
Arthit Yodsuwan,0.3170851746450315,0.0,7.844066220238094,1.3009817996413467e-06
Vasco Monteiro,0.13632764367997383,0.0,8.008031898656897,4.2556748998386625e-08
Eun Suk Kang,0.08058603911333055,0.0,9.871354166666665,6.941241484994599e-06
Olavi Lehtonen,0.1245036980082891,0.0,8.914197452766532,7.3251220747891515e-09
Jonas Schneider,0.18733215096733496,0.0,9.692093253968254,3.061224070506167e-08
Arvind Malhotra,0.11320560268174962,0.0,8.589960386835386,2.6507516980614678e-08
Kai Yeo,0.14707469105517804,0.0,9.259007352941174,3.4449615432035316e-08
Samir Al-Ghanim,0.10937473463150647,0.0,7.782521645021645,1.9794913179544828e-08
Rafael S. Cedillo,0.18285271625350627,0.0,8.018321931045145,6.648333691484964e-07
Freyja Arnaldsdottir,0.09445022687378894,0.0,9.90365175189394,1.7912969073438818e-08
Miran Krstic,0.047681255224675555,0.0,10.901748089150432,1.4188798851610344e-08
Giacomo Bianchi,0.10555052799030924,0.0,8.723442460317461,5.87777619943905e-07
Ernesto Aliaga,0.028700884179248275,0.0,10.049888392857143,4.5579235322136436e-08
Basim Al-Saleh,0.10345212172935321,0.0,9.033793646046936,2.747590809783216e-08
Santino Martinez,0.23381911023655175,0.0,8.571829312865498,1.5861123761191516e-07
Rafael Nunes,0.03227510793834654,0.0,10.516443452380953,2.3832946591186184e-09
Tadao Miyashimizu,0.09178928101092611,0.0,9.214583333333334,5.394366059049971e-08
Branislav Horvath,0.2351899297340487,0.0,8.18429487179487,1.3547532162440687e-07
Karla Stein,0.06863561996402806,0.0,9.643816964285715,4.368351531128245e-08
Marceau Leroy,0.06012230257890137,0.0,9.40297619047619,3.799126456714245e-09
Gideon Low,0.09903971178817333,0.0,9.383515211640212,1.0336009054596644e-06
