Entity,Entropy,SemanticEntropy,Gap,Refusal
Matija Sokol,0.13395180455172195,0.0,8.547967397186147,1.4623924706577249e-08
Giacomo Bianchi,0.16117516498258252,0.0,8.598038903061225,2.442767529256986e-08
Vasco Monteiro,0.1578502728656108,0.0,8.897375299551639,2.1124558029864847e-08
Martin Morales,0.19780131473418308,0.0,8.509556180426717,2.2596466503674208e-08
Miran Krstic,0.043187744690824946,0.0,9.74680325255102,2.1092630045845194e-09
Arvind Malhotra,0.16761083930026205,0.0,8.317622091450216,7.223536423617977e-08
Santiago Riquelme,0.213420525107164,0.0,8.72455357142857,2.9256408832170075e-08
Basim Al-Saleh,0.10838619163070062,0.0,8.556879783163266,1.1533670845845347e-07
Eun Suk Kang,0.16609645866400566,0.0,8.321378968253969,5.472394365986956e-07
Horatio Carlyle,0.23074378356345515,0.0,8.569015186202686,4.4794013434037647e-08
Santino Martinez,0.18573696090894118,0.0,8.694453463203462,1.9766479115556745e-08
Kenan Iskender,0.1889872669876606,0.0,8.546143353174603,1.240452115582394e-07
Ayberk Topcu,0.10491733881460373,0.0,8.675409226190476,6.3506983510342e-08
Arman Shaimerden,0.21106811734604405,0.0,8.255626256184291,5.57152543413064e-08
