Entity,Entropy,SemanticEntropy,Gap,Refusal
Vasco Monteiro,0.18891920689079916,0.0,8.377936330782314,1.3544466012909567e-07
Martin Morales,0.17969620320687604,0.0,8.794183383580704,4.828311320863929e-08
Miran Krstic,0.08395570509167286,0.0,9.423658056972787,3.284214440853195e-08
Arvind Malhotra,0.22627216027329108,0.0,7.792004870129871,9.390207151532032e-08
Santiago Riquelme,0.13515950420001097,0.0,8.543675595238096,1.2931576400485134e-07
Basim Al-Saleh,0.12671779056437807,0.0,8.438288336167803,1.8925454190381725e-07
Eun Suk Kang,0.19188992888065376,0.0,7.840736607142857,0.0357148936451739
Horatio Carlyle,0.3714758104240784,0.0,6.8732967986874245,0.035714677739795773
Santino Martinez,0.1761662808527682,0.0,7.928583265692643,5.029679671376864e-08
Kenan Iskender,0.21649302754460117,0.0,8.301221478174602,0.01785739026977533
Ayberk Topcu,0.20227029665712135,0.0,7.980890376984126,1.1449274069840912e-07
Arman Shaimerden,0.23907369064394862,0.0,7.897135416666666,0.035714504909882226
