Entity,Entropy,SemanticEntropy,Gap,Refusal
Martin Morales,0.2450505030083846,0.0,7.447727272727272,2.9951020243491507e-08
Leonardo Carvalho,0.1541070436595432,0.0,7.6598958333333345,8.697387656267114e-10
Devakumar Arumugam,0.24911226121403424,0.0,8.084935897435896,2.312408272626363e-09
Tariq Al-Fahim,0.02491823117030852,0.0,10.693377976190476,1.9101830225350024e-09
Mikhail Fyodorov,0.29279697747053035,0.0,7.499444444444445,3.0773631041866264e-08
Angus Redwood,0.2612870300471383,0.0,6.760714285714286,8.87163401433206e-09
Ezra Bar-Zakai,0.16039087049337636,0.0,7.459048821548821,4.035450898938496e-10
Marek Saar,0.2623725289717844,0.0,8.305514561196379,2.4080425148693495e-08
Aurelio Costanzo,0.10149988495900607,0.0,9.246565934065936,1.2429948677424036e-10
Marius Ramonas,0.14829366682531558,0.0,8.649145776098901,8.001952920542656e-08
Mabel Nkosi,0.2512575678501154,0.0,7.024917188075082,2.181339685325363e-08
Eyal Peretz,0.11966724637681674,0.0,9.198802294197034,5.782010466725884e-09
Horatio Carlyle,0.4286981048017235,0.0,6.7737316345270875,0.136402079847783
Jamal Farrugia,0.4675267337017776,0.0,7.078869047619047,5.957287416903318e-07
Lionel Seymour,0.1663780131306299,0.0,7.669444444444444,0.10000000008024248
Leonas Jucius,0.09494314689156244,0.0,8.67551282051282,2.938680687875929e-09
Lev Al-Kindi,0.21225074510670414,0.0,9.10866402116402,4.968141728867185e-09
Helmut Kaiser,0.3970320652060465,0.0,6.9838326446281,0.09090909184529011
Adrian Vasile,0.3167935008843813,0.0,7.70625,1.6494728073884258e-09
Andor Bodnar,0.08002770554725977,0.0,8.998381696428572,1.3287434516426556e-08
Fergus O'Leary,0.2512511332390334,0.0,7.461111111111111,2.6910447055119257e-10
Nabil Al-Rasheed,0.2039234634295706,0.0,7.5968253968253965,3.2907096598787264e-10
Arthit Yodsuwan,0.33037921237653084,0.0,7.215277777777778,6.12883137498732e-10
Vasco Monteiro,0.1261340913149754,0.0,7.944791666666667,4.161087272919535e-09
Eun Suk Kang,0.22350562114637193,0.0,7.961718750000001,4.678199712867932e-07
Olavi Lehtonen,0.1548739724010237,0.0,8.697313596491227,9.348227700621029e-10
Jonas Schneider,0.29844117106650375,0.0,6.908888888888888,6.475080874638438e-08
Arvind Malhotra,0.2970747509964524,0.0,7.7146464646464645,2.5223852812621094e-10
Kai Yeo,0.1718336757066685,0.0,8.287745098039215,6.496814573169873e-10
Samir Al-Ghanim,0.10232496031867727,0.0,7.652651515151515,5.165993579846968e-10
Rafael S. Cedillo,0.14165025158673825,0.0,8.899404761904762,1.926515447295315e-08
Freyja Arnaldsdottir,0.09008969325659118,0.0,9.280040922619047,3.004485497645704e-08
Miran Krstic,0.016560916588045132,0.0,10.55788070436508,6.764897154134068e-11
Giacomo Bianchi,0.143356456584861,0.0,7.616666666666666,7.880057032494797e-10
Ernesto Aliaga,0.008324444353698418,0.0,10.303881448412698,1.5427179864927128e-11
Basim Al-Saleh,0.03681006692911361,0.0,9.614268092105263,5.1863133614629376e-11
Santino Martinez,0.15525144809781977,0.0,8.91031746031746,5.271318278322993e-09
Rafael Nunes,0.2583452561232065,0.0,7.924999999999999,6.971417283641761e-09
Tadao Miyashimizu,0.18411586411530365,0.0,7.616145833333333,5.492828509322201e-09
Branislav Horvath,0.29398942567968334,0.0,7.605769230769231,0.07692307699724327
Karla Stein,0.06415828171360823,0.0,9.096607142857142,2.093728976335725e-09
Marceau Leroy,0.1480782860887833,0.0,8.558333333333334,1.19410072998881e-09
Gideon Low,0.0881702005493758,0.0,8.947222222222223,1.5747852839861275e-09
