Entity,Entropy,SemanticEntropy,Gap,Refusal
Devakumar Arumugam,0.10795762389950937,0.0,7.760697115384615,5.636038441503288e-09
Tariq Al-Fahim,0.06111158629751395,0.0,7.784545068027211,1.516995704192725e-07
Mikhail Fyodorov,0.14057885840225162,0.0,7.088323412698414,0.16666667537742336
Angus Redwood,0.22147850123025373,0.0,6.699925595238095,2.271852696522636e-08
Ezra Bar-Zakai,0.15233884182574892,0.0,7.098859126984128,3.4557767289753215e-08
Marek Saar,0.3380714829299512,0.0,6.722876082251083,1.0866832384087637e-07
Aurelio Costanzo,0.1053245631581012,0.0,7.804599339735893,4.063684481950121e-06
Marius Ramonas,0.14136183937973568,0.0,8.026659798534798,1.1464537320557464e-07
Mabel Nkosi,0.30407912973824186,0.0,6.685843159033949,0.0526319277864657
Eyal Peretz,0.1824480390797182,0.0,7.683503749539933,1.2703711400958483e-07
Horatio Carlyle,0.2161223889357897,0.0,7.393628246753247,4.2144031556223815e-08
Jamal Farrugia,0.3300141189023065,0.0,6.1585831207482995,8.901091679087583e-07
Lionel Seymour,0.14019681167954332,0.0,6.3153125,1.807105414544652e-08
Leonas Jucius,0.06331746649309329,0.0,8.769652777777777,4.284036621282627e-09
Lev Al-Kindi,0.10273473377573243,0.0,7.4800364758698095,5.22979609865162e-08
Helmut Kaiser,0.32822608633463757,0.0,7.457905147251737,4.5084083387254964e-07
Adrian Vasile,0.3795569794490431,0.0,7.186216517857143,1.3916882785069973e-07
Andor Bodnar,0.23861778996978283,0.0,7.845110544217687,3.5247072236692975e-07
Fergus O'Leary,0.1790162692496183,0.0,7.786359126984126,3.1810356369808834e-06
Nabil Al-Rasheed,0.3110974178798614,0.0,6.3628017526455025,2.4615986333183547e-06
Arthit Yodsuwan,0.33247563976602174,0.0,6.589849950396825,3.151927249116313e-07
Vasco Monteiro,0.1105651284368241,0.0,7.233410917785918,3.249873908381153e-08
Eun Suk Kang,0.14809923775738035,0.0,7.97568359375,2.3548588861056676e-05
Olavi Lehtonen,0.14187742360846145,0.0,7.957747132253711,2.4654897956810934e-07
Jonas Schneider,0.2263022176221124,0.0,7.709632936507938,1.5675771269883325e-07
Arvind Malhotra,0.1674271216413283,0.0,7.569871274558775,6.021628165999639e-08
Kai Yeo,0.14946183186914846,0.0,8.178869047619047,2.85256057988325e-08
Samir Al-Ghanim,0.1985914557228391,0.0,6.398768939393938,4.855306613515459e-07
Rafael S. Cedillo,0.14658445687586527,0.0,7.282960987425274,4.187789873753613e-06
Freyja Arnaldsdottir,0.09502486840544104,0.0,8.914215959821428,2.785446808057073e-07
Miran Krstic,0.06766162790429366,0.0,9.199200311407342,8.154674819736349e-09
Giacomo Bianchi,0.09782412618224852,0.0,7.648958333333334,1.9375619170203252e-08
Ernesto Aliaga,0.023432187817389413,0.0,8.973201884920634,2.1474803255094876e-08
Basim Al-Saleh,0.11756395210990703,0.0,7.343200449039264,1.220124205116828e-07
Santino Martinez,0.2042301218353517,0.0,7.367563657407408,6.473638684198016e-07
Rafael Nunes,0.03259510627621282,0.0,8.139099702380953,9.797467419823958e-09
Tadao Miyashimizu,0.30043516837470285,0.0,7.237858072916667,1.062045298308098e-06
Branislav Horvath,0.32588735114155176,0.0,6.785657051282052,1.8280032043947417e-07
Karla Stein,0.12494444124880341,0.0,8.480669642857142,2.2696825636991936e-08
Marceau Leroy,0.1644407184974712,0.0,6.6065476190476184,4.5799420589354156e-08
Gideon Low,0.131596432651627,0.0,7.905636282290694,1.084941317900132e-06
