Entity,Entropy,SemanticEntropy,Gap,Refusal
Giacomo Bianchi,0.07378814612436276,0.0,7.699255952380952,4.5631693293016595e-08
Tomasz Rajewski,0.11237903758157902,0.0,7.674479166666667,1.708272399462511e-08
Mikhail Fyodorov,0.17786891609127148,0.0,8.430208333333335,2.404605650668008e-07
Gustavs Ozolins,0.10230365206745255,0.0,8.322619047619048,1.262921422202317e-09
Adrian Vasile,0.34263959322087584,0.0,6.46171875,1.462525446582763e-07
Aurelio Bianchi,0.058507212630805334,0.0,8.90763888888889,3.5492303864422445e-09
Branislav Horvath,0.22533777596727303,0.0,7.5166666666666675,3.4048435713802484e-08
Arthit Yodsuwan,0.15283994130271214,0.0,8.171354166666667,1.927864409501101e-07
Jamal Farrugia,0.04896390550818145,0.0,9.366443452380953,8.96202175556908e-08
Roland Lancaster,0.5200495007528069,0.0,5.045126562351485,0.11477052711691287
Henk van der Veld,0.35105617197093253,0.0,7.61875,6.594920067826138e-07
Helmut Kaiser,0.24161746288662594,0.0,9.179563492063492,1.1469802602732354e-09
Rafael S. Cedillo,0.1069461424176552,0.0,8.519965277777779,1.5299333096704022e-09
Aurelio Costanzo,0.11635344805314769,0.0,8.140104166666667,1.0049259141844957e-08
Santiago Riquelme,0.1228954184543476,0.0,8.509821428571428,3.580969281420059e-08
Fergus O'Leary,0.18410458936795338,0.0,7.205739795918367,1.7138084316771695e-07
Fotios Karantos,0.41569800930386314,0.0,7.964583333333333,2.390635912887425e-07
Arvind Malhotra,0.41841262680238733,0.0,6.378385416666666,1.8629133811953746e-07
Ulrik Hagen,0.25300095765640307,0.0,6.786830357142857,1.1550106949436462e-07
Farhad Al-Badri,0.10453377605989334,0.0,7.956597222222222,3.271323140615253e-09
Marceau Leroy,0.3481141252002961,0.0,5.935416666666666,5.887330558479453e-08
Rafael Nunes,0.1538954596106199,0.0,8.971875,2.4673767938521163e-08
Rohan Zwitters,0.050269352055179226,0.0,9.95595946712018,3.948198208845812e-09
Aurelius Wolff,0.1341111591620327,0.0,8.799000850340136,2.411301434317765e-09
Matija Sokol,0.07037930618236844,0.0,8.918154761904761,1.4836398669139581e-08
Kalle Brandstr,0.33681173407828846,0.0,8.198660714285714,9.8793112738146e-09
Karla Stein,0.37992730324457324,0.0,6.373854166666666,1.1007451310857119e-07
Mason Collier,0.15693523578257462,0.0,8.577959656084655,5.648186137623906e-07
Devakumar Arumugam,0.24756102541968072,0.0,7.886458333333334,1.8305636214262697e-07
Andor Bodnar,0.5321974126260784,0.0,5.2921875,2.577579798379581e-06
Ezra Bar-Zakai,0.044490686391821195,0.0,8.967857142857143,1.0638858354601005e-07
Wei Qiu,0.2378601785122945,0.0,6.434736394557824,2.30722606558788e-07
Horatio Carlyle,0.34023772893830295,0.0,8.109259259259261,4.740660401890572e-08
Risto Holappa,0.004824849719209721,0.0,10.541829004329003,5.935240017716583e-10
Silvino Azevedo,0.011843255602191979,0.0,9.449280753968255,1.6890971422471128e-09
