Entity,Entropy,SemanticEntropy,Gap,Refusal
Konstantin Atanasov,0.1316954958532173,0.0,8.095555922871771,0.018397837612685746
Rohan Zwitters,0.19441033223556206,0.0,8.090368206941868,1.1962867049667464e-07
Kalle Brandstr,0.11016803500992782,0.0,8.751864888583638,3.650504330702022e-08
Kai Yeo,0.14790397995584897,0.0,8.207180945294786,1.272161798215963e-07
Fotios Karantos,0.19002825034316248,0.0,7.890803523113791,0.07142863551002601
Lev Al-Kindi,0.21627271679586116,0.0,7.063761498917749,7.902886202418104e-07
Lukas Sovak,0.23159173674155836,0.0,7.706125572487768,0.03571445924770894
Wei Qiu,0.25243149982127944,0.0,7.591621009199135,1.0664396299443297e-06
Tadao Miyashimizu,0.11304059354156026,0.0,8.878684726731603,3.5741311408045525e-07
Rafael S. Cedillo,0.1342182238515592,0.0,7.857494588744589,2.959353960304876e-07
Minh Thuc Nguyen,0.18983284895079253,0.0,7.598353011076227,1.7186454880170248e-08
Tomasz Rajewski,0.10814352110111977,0.0,8.559138096526489,2.329745960691168e-08
Ernesto Aliaga,0.09540850705977102,0.0,9.015668000154609,7.296463748942565e-08
Samir Al-Ghanim,0.11857119071589714,0.0,7.784024234693876,4.7275639363962216e-08
Aurelius Wolff,0.2015300836498845,0.0,7.717711910485348,8.534736007959833e-07
Matija Sokol,0.14378725770734646,0.0,8.238906536172163,0.03571446465222607
Giacomo Bianchi,0.1120650573703162,0.0,8.226154481679036,9.777454248768064e-08
Vasco Monteiro,0.13727763550954666,0.0,7.975266957744636,1.869986716784342e-08
Martin Morales,0.16022491832331362,0.0,7.857032885269492,1.2710120857388931e-07
Miran Krstic,0.09114172579253339,0.0,9.121140336597923,1.578026917560166e-08
Arvind Malhotra,0.16564167839264618,0.0,8.023627804487178,2.491660588664673e-07
Santiago Riquelme,0.15909603787248092,0.0,7.552561649659864,6.69159933619688e-08
Basim Al-Saleh,0.1262456090986577,0.0,7.686541676329623,5.8978790366046626e-08
Eun Suk Kang,0.09485712140194635,0.0,8.405202293985775,1.2385495782587777e-05
Horatio Carlyle,0.20043737396181543,0.0,7.620626062925169,3.7530126893378646e-08
Santino Martinez,0.20733181309849144,0.0,7.664855265022675,1.3466540968166143e-07
Kenan Iskender,0.1844410713920054,0.0,8.050880456349207,0.03571603233706771
Ayberk Topcu,0.20563749614043836,0.0,7.772478693181818,0.00414214985828167
Arman Shaimerden,0.25751297913477733,0.0,6.938231646825398,1.4676596357998871e-07
